actual_demand_next_30_days,expected_demand_next_30_days,lead_time_days,month_cos,month_sin,quantity_on_hand,quantity_to_reorder_ratio,reorder_level,stockout_within_lead_time,supplier_on_time_rate,unit_cost,material_category
107.95,49.3,15.0,-0.8660254037844387,0.49999999999999994,319.3,2.6519933554817277,120.4,0,0.9279999999999999,3.82,zippers
105.91,60.0,18.0,0.5000000000000001,0.8660254037844386,286.2,2.244705882352941,127.5,0,0.7337,1.68,thread
86.93,76.3,17.0,6.123233995736766e-17,1.0,183.9,1.3910741301059004,132.2,0,0.9602,1.3,dye_chemicals
83.66,112.1,13.0,6.123233995736766e-17,1.0,83.4,0.3714922048997773,224.5,0,0.99,3.49,trims
28.44,26.3,30.0,-1.0,1.2246467991473532e-16,294.4,2.0472878998609176,143.8,0,0.8972,5.06,thread
71.42,64.8,24.0,-0.4999999999999998,0.8660254037844387,176.7,1.3979430379746833,126.4,1,0.7867,6.4,fabric
34.27,34.8,27.0,0.5000000000000001,0.8660254037844386,47.5,0.7330246913580247,64.8,0,0.7039,1.9,packaging
99.15,110.6,21.0,-1.0,1.2246467991473532e-16,99.7,0.9370300751879699,106.4,0,0.8912,1.65,dye_chemicals
170.17,158.7,3.0,-1.0,1.2246467991473532e-16,222.3,1.720588235294118,129.2,0,0.9051,5.09,trims
106.17,115.0,24.0,0.8660254037844387,0.49999999999999994,227.0,1.0398534127347687,218.3,0,0.6586,1.2,packaging
203.78,176.4,18.0,0.8660254037844387,0.49999999999999994,218.7,0.8496503496503497,257.4,0,0.8356,2.84,buttons
253.15,290.8,11.0,0.8660254037844384,-0.5000000000000004,78.0,0.4659498207885305,167.4,1,0.99,2.18,zippers
82.52,96.1,4.0,-1.8369701987210297e-16,-1.0,183.0,1.2103174603174605,151.2,0,0.8966,1.69,fabric
101.26,100.5,15.0,-0.8660254037844386,-0.5000000000000001,112.0,0.9556313993174061,117.2,0,0.9459,1.79,dye_chemicals
220.19,210.6,23.0,0.5000000000000001,-0.8660254037844386,419.0,2.274701411509229,184.2,1,0.7795,4.59,buttons
90.16,98.4,19.0,0.8660254037844387,0.49999999999999994,237.7,2.655865921787709,89.5,0,0.733,3.31,dye_chemicals
241.78,223.2,28.0,-0.5000000000000004,-0.8660254037844384,217.2,1.2376068376068377,175.5,1,0.9024,2.89,buttons
67.47,70.0,18.0,6.123233995736766e-17,1.0,49.9,0.33333333333333337,149.7,1,0.9333,4.85,packaging
120.89,90.2,18.0,-0.8660254037844387,0.49999999999999994,187.5,1.0714285714285714,175.0,0,0.742,1.23,thread
269.51,216.9,14.0,-0.5000000000000004,-0.8660254037844384,126.9,0.5647530040053405,224.7,0,0.7512,1.85,buttons
108.6,125.9,9.0,-1.0,1.2246467991473532e-16,0.0,0.0,192.1,1,0.7,0.58,buttons
270.58,182.9,14.0,0.5000000000000001,-0.8660254037844386,355.4,1.032539221382917,344.2,0,0.9273,2.48,dye_chemicals
74.82,85.4,23.0,0.8660254037844387,0.49999999999999994,157.1,0.8608219178082192,182.5,0,0.8867,3.59,fabric
106.81,105.4,23.0,-0.8660254037844387,0.49999999999999994,236.3,1.2007113821138211,196.8,0,0.6236,4.74,buttons
227.4,199.7,11.0,-1.8369701987210297e-16,-1.0,561.3,2.795318725099601,200.8,0,0.9787,0.6,packaging
85.36,64.2,15.0,6.123233995736766e-17,1.0,0.0,0.0,142.3,1,0.9101,3.48,packaging
116.48,153.3,32.0,0.8660254037844387,0.49999999999999994,275.8,1.2605118829981719,218.8,0,0.9126,1.73,fabric
137.09,82.8,17.0,-0.8660254037844386,-0.5000000000000001,159.8,1.2349304482225658,129.4,0,0.99,2.28,buttons
178.28,155.7,27.0,0.8660254037844384,-0.5000000000000004,336.8,2.1169076052796982,159.1,0,0.99,1.43,thread
54.54,66.5,22.0,-0.8660254037844387,0.49999999999999994,86.8,0.8994818652849741,96.5,0,0.8232,10.75,trims
68.75,51.8,7.0,0.8660254037844387,0.49999999999999994,168.1,1.4055183946488294,119.6,0,0.9665,7.07,fabric
209.25,119.7,22.0,0.8660254037844384,-0.5000000000000004,0.0,0.0,239.3,1,0.7576,6.14,dye_chemicals
74.51,75.9,3.0,-1.0,1.2246467991473532e-16,81.3,0.6163760424564063,131.9,0,0.866,0.74,dye_chemicals
201.1,207.7,24.0,-1.8369701987210297e-16,-1.0,251.5,1.222654350996597,205.7,0,0.8132,1.94,thread
32.33,49.6,15.0,-0.5000000000000004,-0.8660254037844384,9.4,0.12417437252311757,75.7,1,0.9334,4.52,zippers
68.59,85.2,15.0,6.123233995736766e-17,1.0,187.15,1.135618932038835,164.8,1,0.7340000000000001,1.2,trims
166.66,165.8,15.0,-0.8660254037844386,-0.5000000000000001,753.8,3.256155507559395,231.5,0,0.9542,4.14,buttons
62.58,74.4,13.0,-0.8660254037844386,-0.5000000000000001,214.2,1.4453441295546559,148.2,0,0.925,1.24,fabric
172.93,171.8,19.0,-1.8369701987210297e-16,-1.0,294.9,2.032391454169538,145.1,0,0.7812,2.21,trims
132.16,160.5,20.0,0.8660254037844384,-0.5000000000000004,268.1,1.1541110632802412,232.3,0,0.8196,6.89,dye_chemicals
111.33,120.7,13.0,-0.5000000000000004,-0.8660254037844384,85.4,0.4781634938409855,178.6,0,0.9832,13.3,trims
39.29,52.9,18.0,0.5000000000000001,0.8660254037844386,17.2,0.3127272727272727,55.0,1,0.9248,1.98,buttons
46.44,71.8,15.0,-0.4999999999999998,0.8660254037844387,130.6,0.6791471658866354,192.3,0,0.9397,15.17,buttons
101.93,94.4,28.0,0.5000000000000001,-0.8660254037844386,84.5,0.5760054533060669,146.7,1,0.99,4.96,trims
217.47,204.0,15.0,1.0,-2.4492935982947064e-16,241.0,1.1230195712954334,214.6,0,0.7261,3.69,zippers
246.78,245.6,24.0,1.0,-2.4492935982947064e-16,233.6,1.1863890299644488,196.9,0,0.8998,2.82,buttons
56.27,90.2,8.0,-1.0,1.2246467991473532e-16,138.6,1.1017488076311606,125.8,0,0.8768,11.14,fabric
225.59,137.3,17.0,0.8660254037844387,0.49999999999999994,467.4,1.4289208193213083,327.1,0,0.9202,1.46,dye_chemicals
168.4,132.5,27.0,0.5000000000000001,-0.8660254037844386,307.6,1.4454887218045114,212.8,0,0.739,3.77,thread
106.23,98.0,19.0,0.5000000000000001,0.8660254037844386,328.2,1.7973713033953997,182.6,1,0.8771,2.61,dye_chemicals
120.5,155.8,25.0,0.5000000000000001,0.8660254037844386,259.2,1.272459499263623,203.7,0,0.8045,3.59,trims
79.01,84.4,4.0,-0.8660254037844386,-0.5000000000000001,183.0,1.0481099656357389,174.6,1,0.567,0.61,fabric
179.99,178.2,20.0,-0.5000000000000004,-0.8660254037844384,377.6,2.6894586894586894,140.4,0,0.9808,5.25,buttons
134.37,131.5,34.0,0.8660254037844387,0.49999999999999994,354.8,1.553415061295972,228.4,0,0.8202,5.17,buttons
144.29,179.9,16.0,0.5000000000000001,0.8660254037844386,282.9,1.3568345323741007,208.5,0,0.9065,1.91,packaging
145.23,102.8,12.0,1.0,-2.4492935982947064e-16,299.1,1.6264274061990214,183.9,0,0.6888,0.8,zippers
112.54,81.3,12.0,-0.8660254037844386,-0.5000000000000001,351.9,2.3971389645776564,146.8,0,0.5938,5.8,fabric
192.87,150.2,15.0,-1.8369701987210297e-16,-1.0,47.8,0.25144660704892163,190.1,1,0.9047,1.07,dye_chemicals
134.31,138.7,21.0,0.5000000000000001,0.8660254037844386,139.4,0.7245322245322245,192.4,0,0.9382,4.54,thread
53.36,46.2,10.0,6.123233995736766e-17,1.0,84.6,0.7268041237113401,116.4,1,0.6796,1.56,fabric
89.12,82.7,11.0,0.8660254037844387,0.49999999999999994,210.4,2.475294117647059,85.0,0,0.6639,2.18,buttons
146.97,135.7,19.0,6.123233995736766e-17,1.0,102.2,0.6336019838809671,161.3,1,0.8031,2.39,buttons
56.15,46.0,3.0,-0.4999999999999998,0.8660254037844387,35.5,0.2797478329393223,126.9,0,0.7118,3.72,dye_chemicals
48.88,44.6,24.0,-1.8369701987210297e-16,-1.0,216.9,1.8211586901763226,119.1,0,0.771,16.8,thread
256.37,283.2,30.0,1.0,-2.4492935982947064e-16,2.1,0.009433962264150945,222.6,1,0.6485,2.43,fabric
69.56,80.6,35.0,-1.0,1.2246467991473532e-16,328.9,2.255829903978052,145.8,0,0.917,2.15,dye_chemicals
105.91,85.6,25.0,-0.8660254037844387,0.49999999999999994,92.6,1.1320293398533008,81.8,0,0.893,5.89,thread
66.49,52.9,18.0,0.8660254037844387,0.49999999999999994,135.8,1.3379310344827586,101.5,0,0.726,9.99,trims
189.57,156.1,23.0,-0.5000000000000004,-0.8660254037844384,108.7,0.8640699523052464,125.8,1,0.9057,2.24,thread
170.87,173.7,13.0,-1.8369701987210297e-16,-1.0,171.2,1.134526176275679,150.9,0,0.903,1.75,fabric
120.3,82.8,27.0,-0.8660254037844387,0.49999999999999994,180.1,0.7647558386411889,235.5,0,0.8564,2.03,zippers
165.44,180.5,27.0,-0.5000000000000004,-0.8660254037844384,0.0,0.0,212.8,1,0.739,3.77,thread
144.39,100.9,22.0,-0.8660254037844386,-0.5000000000000001,166.5,0.9390862944162436,177.3,0,0.8196,3.29,buttons
58.51,81.9,25.0,-0.8660254037844387,0.49999999999999994,9.9,0.050202839756592295,197.2,1,0.6593,1.74,dye_chemicals
95.91,95.8,8.0,0.8660254037844387,0.49999999999999994,0.0,0.0,132.3,1,0.8959,3.46,trims
135.71,121.7,22.0,-0.8660254037844387,0.49999999999999994,287.2,1.2465277777777777,230.4,0,0.9045,2.11,dye_chemicals
68.95,37.0,17.0,0.5000000000000001,0.8660254037844386,219.0,1.6603487490523123,131.9,0,0.9668,1.08,thread
27.09,40.2,20.0,-0.4999999999999998,0.8660254037844387,225.3,2.125471698113208,106.0,0,0.7886,2.61,thread
242.43,198.6,13.0,0.5000000000000001,0.8660254037844386,455.6,1.8826446280991735,242.0,0,0.903,1.95,zippers
169.68,163.6,19.0,-0.4999999999999998,0.8660254037844387,381.6,1.8742632612966603,203.6,0,0.668,2.53,dye_chemicals
221.36,225.8,19.0,-0.5000000000000004,-0.8660254037844384,441.0,2.439159292035398,180.8,0,0.848,1.4,zippers
78.51,75.6,17.0,-0.4999999999999998,0.8660254037844387,119.8,0.9381362568519969,127.7,0,0.9526,5.58,zippers
218.81,226.4,32.0,0.5000000000000001,-0.8660254037844386,217.4,0.9936014625228519,218.8,0,0.9126,1.73,fabric
86.92,109.7,11.0,-0.8660254037844386,-0.5000000000000001,137.7,0.8798722044728434,156.5,0,0.765,2.9,buttons
100.29,109.6,18.0,-0.8660254037844387,0.49999999999999994,264.9,2.1856435643564356,121.2,0,0.8458,2.28,trims
227.75,248.1,16.0,0.5000000000000001,-0.8660254037844386,82.2,0.3517329910141207,233.7,1,0.9159999999999999,1.16,trims
160.44,117.9,7.0,0.8660254037844387,0.49999999999999994,188.1,1.342612419700214,140.1,0,0.842,2.21,fabric
123.15,155.9,24.0,1.0,-2.4492935982947064e-16,220.8,1.435630689206762,153.8,0,0.99,0.4,trims
141.38,131.6,11.0,-0.8660254037844387,0.49999999999999994,123.4,0.4654847227461335,265.1,0,0.8023,5.21,thread
152.43,109.1,13.0,-0.8660254037844387,0.49999999999999994,187.15,1.023796498905908,182.8,0,0.7887,4.89,trims
161.38,128.8,12.0,-0.8660254037844387,0.49999999999999994,185.75,1.2366844207723038,150.2,0,0.7099,1.2,buttons
215.6,234.7,8.0,0.8660254037844384,-0.5000000000000004,78.2,0.36730859558478157,212.9,1,0.8045,2.4,buttons
113.28,91.7,23.0,0.5000000000000001,0.8660254037844386,0.0,0.0,134.4,1,0.6456,4.77,zippers
113.45,101.0,10.0,6.123233995736766e-17,1.0,601.5,2.4561045324622293,244.9,0,0.8607,1.85,packaging
85.77,79.6,22.0,6.123233995736766e-17,1.0,264.7,1.342292089249493,197.2,0,0.99,1.59,packaging
188.82,251.8,13.0,-1.8369701987210297e-16,-1.0,347.6,1.4004834810636584,248.2,0,0.6621,7.12,thread
124.84,110.3,17.0,-0.4999999999999998,0.8660254037844387,74.5,0.5903328050713154,126.2,1,0.8022,0.99,trims
115.08,57.9,18.0,-0.8660254037844386,-0.5000000000000001,0.0,0.0,199.2,1,0.8737,1.05,thread
90.32312618451776,50.8,18.0,-0.5000000000000004,-0.8660254037844384,112.195045915085,2.0399099257288182,55.0,0,0.925,1.98,buttons
72.83,63.9,21.0,0.5000000000000001,-0.8660254037844386,30.3,0.30360721442885774,99.8,1,0.9758,4.57,fabric
73.57,70.6,17.0,0.5000000000000001,0.8660254037844386,374.6,1.9726171669299633,189.9,1,0.6581,1.48,fabric
107.69,135.0,8.0,-0.8660254037844387,0.49999999999999994,511.8,2.3116531165311653,221.4,0,0.9085,1.04,zippers
208.49,299.3,20.0,-0.5000000000000004,-0.8660254037844384,167.4,0.8230088495575222,203.4,1,0.795,0.94,trims
143.69,169.0,8.0,1.0,-2.4492935982947064e-16,404.4,2.228099173553719,181.5,0,0.8166,2.34,thread
128.73,119.3,14.0,-1.0,1.2246467991473532e-16,247.5,1.5764331210191083,157.0,0,0.7714,0.79,trims
65.49,71.8,3.0,6.123233995736766e-17,1.0,5.1,0.0865874363327674,58.9,1,0.8053,1.32,dye_chemicals
203.53,260.2,33.0,-1.8369701987210297e-16,-1.0,28.8,0.13987372510927634,205.9,1,0.8868,7.96,buttons
114.13,114.0,16.0,-0.8660254037844386,-0.5000000000000001,195.6,1.3941553813257304,140.3,0,0.9058,2.81,packaging
57.12,57.0,27.0,0.5000000000000001,0.8660254037844386,125.8,0.6366396761133604,197.6,0,0.8558,3.59,thread
92.4,90.5,21.0,-0.4999999999999998,0.8660254037844387,185.9,0.9308963445167753,199.7,0,0.9818,6.41,fabric
143.09,135.1,14.0,0.8660254037844384,-0.5000000000000004,387.7,1.7768102658111824,218.2,0,0.546,1.17,fabric
109.77,147.8,8.0,1.0,-2.4492935982947064e-16,220.8,1.4545454545454546,151.8,0,0.8572,2.49,trims
86.04,83.4,21.0,0.5000000000000001,0.8660254037844386,163.3,1.6595528455284554,98.4,0,0.8011,2.26,packaging
138.56,106.1,18.0,-0.8660254037844387,0.49999999999999994,396.9,2.268,175.0,0,0.742,1.23,thread
43.42,36.7,29.0,-1.0,1.2246467991473532e-16,263.5,2.590953785644051,101.7,0,0.99,4.37,dye_chemicals
170.23,186.9,24.0,-1.8369701987210297e-16,-1.0,250.4,1.278203164880041,195.9,0,0.8956,1.16,packaging
22.34,31.1,21.0,0.5000000000000001,0.8660254037844386,235.0,1.8905872888173774,124.3,0,0.7783,1.34,thread
110.93,125.9,22.0,0.5000000000000001,0.8660254037844386,253.3,1.3603651987110634,186.2,0,0.7776,1.75,thread
142.49,161.0,18.0,-1.8369701987210297e-16,-1.0,51.5,0.4703196347031963,109.5,1,0.9632,1.83,trims
42.71,56.7,18.0,0.8660254037844387,0.49999999999999994,49.0,0.7668231611893583,63.9,1,0.8076,1.17,trims
93.52,157.2,3.0,0.8660254037844384,-0.5000000000000004,269.5,1.9332855093256813,139.4,0,0.8007,2.02,buttons
101.265,88.2,18.0,-1.8369701987210297e-16,-1.0,11.0,0.20676691729323307,53.2,1,0.7471,2.52,trims
184.36,223.1,23.0,-1.8369701987210297e-16,-1.0,300.2,1.9672346002621233,152.6,0,0.9356,9.57,trims
76.37,138.3,25.0,-0.8660254037844386,-0.5000000000000001,66.4,0.3533794571580628,187.9,1,0.8172,6.42,thread
137.6,147.3,16.0,-1.0,1.2246467991473532e-16,0.0,0.0,221.8,1,0.8485,6.24,trims
74.77,117.6,10.0,-0.5000000000000004,-0.8660254037844384,226.0,1.9415807560137457,116.4,0,0.6796,1.56,fabric
152.9,170.7,25.0,-0.8660254037844386,-0.5000000000000001,176.1,0.737746124842899,238.7,0,0.9077,4.3,fabric
120.39,124.3,37.0,0.5000000000000001,0.8660254037844386,535.9,2.4161406672678085,221.8,0,0.952,3.23,fabric
123.16,178.2,14.0,0.8660254037844387,0.49999999999999994,317.4,1.6335563561502828,194.3,0,0.7554,1.19,dye_chemicals
164.63,166.1,20.0,6.123233995736766e-17,1.0,398.5,1.9865403788634097,200.6,0,0.545,1.41,dye_chemicals
21.23,48.4,10.0,-0.5000000000000004,-0.8660254037844384,148.8,1.2068126520681266,123.3,0,0.8128,3.29,buttons
216.57,151.4,29.0,-0.8660254037844387,0.49999999999999994,595.8,1.9426149331594391,306.7,0,0.824,1.82,fabric
36.58,43.4,15.0,-0.5000000000000004,-0.8660254037844384,99.0,1.3077939233817701,75.7,0,0.9329999999999999,4.52,zippers
214.54,207.0,3.0,6.123233995736766e-17,1.0,301.2,1.5150905432595572,198.8,0,0.8557,8.9,fabric
218.68,195.1,17.0,-0.4999999999999998,0.8660254037844387,43.6,0.16584252567516167,262.9,1,0.99,7.23,zippers
42.06,40.7,26.0,0.5000000000000001,0.8660254037844386,30.5,0.25957446808510637,117.5,1,0.8063,6.5,zippers
71.56,96.8,16.0,0.8660254037844387,0.49999999999999994,516.9,2.724828676858197,189.7,0,0.7198,2.35,thread
160.99,229.1,25.0,-1.8369701987210297e-16,-1.0,272.2,1.4849972722313147,183.3,0,0.8325,13.84,buttons
97.62,74.5,13.0,-0.4999999999999998,0.8660254037844387,89.3,0.46510416666666665,192.0,0,0.9875,5.46,trims
124.69,113.4,11.0,0.5000000000000001,0.8660254037844386,398.0,1.6590245935806585,239.9,0,0.899,2.9,packaging
141.09,144.2,15.0,-0.4999999999999998,0.8660254037844387,0.0,0.0,184.5,1,0.8838,2.16,packaging
81.9,80.8,16.0,0.8660254037844384,-0.5000000000000004,14.7,0.24297520661157024,60.5,1,0.99,1.49,dye_chemicals
306.24,313.0,40.0,0.5000000000000001,-0.8660254037844386,310.8,1.5029013539651837,206.8,0,0.7598,2.35,thread
86.44,68.4,17.0,-0.8660254037844386,-0.5000000000000001,103.8,1.194476409666283,86.9,0,0.6947,6.05,zippers
80.89,80.0,35.0,-0.8660254037844387,0.49999999999999994,16.5,1.65,10.0,1,0.595,3.27,fabric
75.71,99.8,22.0,0.8660254037844387,0.49999999999999994,228.8,0.9637742207245156,237.4,0,0.8945,7.89,trims
314.14,323.1,9.0,-1.8369701987210297e-16,-1.0,171.2,0.8590065228299045,199.3,0,0.915,5.89,fabric
34.14,37.6,31.0,0.8660254037844387,0.49999999999999994,160.8,1.5718475073313785,102.3,0,0.9462,2.72,zippers
330.9,227.2,22.0,-0.5000000000000004,-0.8660254037844384,261.0,0.9623893805309734,271.2,0,0.9718,2.14,buttons
198.62,122.3,14.0,-0.4999999999999998,0.8660254037844387,278.1,1.5065005417118096,184.6,0,0.861,0.77,dye_chemicals
58.91,64.5,16.0,0.8660254037844384,-0.5000000000000004,217.5,2.74968394437421,79.1,0,0.8034,1.39,dye_chemicals
104.74,204.0,22.0,-1.0,1.2246467991473532e-16,0.0,0.0,246.3,1,0.8799,3.35,thread
128.87,149.8,27.0,-1.0,1.2246467991473532e-16,159.8,0.6291338582677166,254.0,0,0.8954,3.51,fabric
172.79,193.4,23.0,-1.8369701987210297e-16,-1.0,370.2,2.489576328177539,148.7,0,0.8232,3.42,packaging
142.37,102.3,20.0,-1.8369701987210297e-16,-1.0,249.1,1.2145294978059484,205.1,0,0.7753,3.2,trims
58.02,50.5,25.0,0.8660254037844387,0.49999999999999994,42.0,1.337579617834395,31.4,1,0.99,1.69,buttons
170.16,193.4,21.0,1.0,-2.4492935982947064e-16,243.2,1.9059561128526645,127.6,0,0.9111,1.98,zippers
224.69,165.6,25.0,-1.8369701987210297e-16,-1.0,252.7,1.4431753283837807,175.1,0,0.6834,2.3,buttons
183.29,215.6,15.0,-0.4999999999999998,0.8660254037844387,0.0,0.0,267.7,1,0.9678,2.68,packaging
117.24,91.8,17.0,0.8660254037844387,0.49999999999999994,203.7,0.8856521739130434,230.0,0,0.964,6.73,dye_chemicals
99.13,131.8,25.0,6.123233995736766e-17,1.0,66.2,0.48820058997050153,135.6,1,0.833,3.08,thread
99.83,120.7,24.0,-0.5000000000000004,-0.8660254037844384,308.5,2.592436974789916,119.0,0,0.9059,2.72,dye_chemicals
59.67,59.9,25.0,-0.8660254037844387,0.49999999999999994,334.7,1.9863501483679524,168.5,0,0.8268,1.06,fabric
131.83,99.3,15.0,0.5000000000000001,-0.8660254037844386,242.2,1.3553441522104086,178.7,0,0.8142,1.36,buttons
198.85,256.0,35.0,0.5000000000000001,-0.8660254037844386,942.2,3.6675749318801096,256.9,0,0.9059999999999999,4.64,thread
101.29,93.8,20.0,-0.4999999999999998,0.8660254037844387,119.2,2.1871559633027524,54.5,0,0.7973,7.1,dye_chemicals
153.25,84.4,9.0,-1.8369701987210297e-16,-1.0,300.3,1.9678899082568808,152.6,0,0.8931,0.87,fabric
51.18,66.3,22.0,0.5000000000000001,0.8660254037844386,115.5,1.2861915367483296,89.8,0,0.99,3.65,trims
83.13,66.7,32.0,-0.4999999999999998,0.8660254037844387,173.7,0.7726868327402134,224.8,0,0.7485,1.27,buttons
245.43,270.8,17.0,-0.5000000000000004,-0.8660254037844384,0.0,0.0,200.3,1,0.68,4.61,thread
197.64,149.4,16.0,-1.0,1.2246467991473532e-16,302.0,1.6106666666666667,187.5,0,0.6608,4.3,zippers
33.98,34.8,19.0,0.5000000000000001,0.8660254037844386,73.5,1.3078291814946619,56.2,0,0.9253,1.61,thread
174.1,144.8,15.0,0.8660254037844387,0.49999999999999994,181.4,0.8413729128014843,215.6,0,0.8582,3.32,dye_chemicals
46.5,59.7,3.0,-1.0,1.2246467991473532e-16,89.0,0.6681681681681683,133.2,0,0.5144,3.01,dye_chemicals
145.98,109.8,22.0,0.8660254037844384,-0.5000000000000004,67.9,0.35217842323651455,192.8,1,0.99,3.38,buttons
102.79,105.2,26.0,0.5000000000000001,0.8660254037844386,494.1,2.682410423452769,184.2,0,0.9248,2.4,buttons
125.45,122.5,14.0,6.123233995736766e-17,1.0,337.8,1.827922077922078,184.8,0,0.8105,0.87,trims
104.34,144.8,10.0,0.8660254037844387,0.49999999999999994,340.2,1.5786542923433875,215.5,0,0.7027,14.76,fabric
93.26,92.6,24.0,-1.8369701987210297e-16,-1.0,18.1,0.14491593274619696,124.9,1,0.818,2.99,thread
53.12,58.8,10.0,-0.4999999999999998,0.8660254037844387,266.9,1.9843866171003717,134.5,0,0.8634,2.16,thread
228.14,253.0,14.0,1.0,-2.4492935982947064e-16,456.3,1.9525032092426189,233.7,0,0.7064,2.45,zippers
217.09,217.0,10.0,1.0,-2.4492935982947064e-16,269.6,2.1161695447409734,127.4,0,0.6416,0.93,zippers
69.17,69.6,8.0,0.5000000000000001,0.8660254037844386,147.5,0.9341355288157062,157.9,0,0.7697,1.25,packaging
225.82,249.4,17.0,1.0,-2.4492935982947064e-16,52.8,0.21764220939818632,242.6,1,0.99,1.82,dye_chemicals
76.25,65.6,19.0,6.123233995736766e-17,1.0,373.3,2.347798742138365,159.0,0,0.6955,9.56,dye_chemicals
79.67,80.8,16.0,6.123233995736766e-17,1.0,0.7,0.005952380952380952,117.6,1,0.9195,1.3,thread
60.8,42.5,19.0,0.8660254037844387,0.49999999999999994,38.2,0.4624697336561744,82.6,0,0.8799,4.94,fabric
89.05,83.7,5.0,0.8660254037844384,-0.5000000000000004,187.7,1.7001811594202896,110.4,0,0.9854,2.88,trims
149.04,123.5,32.0,0.8660254037844387,0.49999999999999994,101.5,0.7360406091370558,137.9,0,0.872,2.78,dye_chemicals
191.71,148.7,25.0,0.5000000000000001,-0.8660254037844386,473.3,2.7061177815894797,174.9,0,0.7852,4.49,dye_chemicals
47.35,80.9,22.0,0.5000000000000001,0.8660254037844386,172.2,1.5583710407239817,110.5,0,0.5257,1.03,trims
109.66,68.4,21.0,-0.4999999999999998,0.8660254037844387,37.3,0.827050997782705,45.1,1,0.81,2.61,buttons
215.86,197.3,13.0,0.8660254037844387,0.49999999999999994,434.8,1.999080459770115,217.5,0,0.778,3.64,trims
32.61,22.7,22.0,-0.8660254037844386,-0.5000000000000001,27.7,0.4235474006116208,65.4,0,0.8113,2.24,thread
158.14,144.0,16.0,1.0,-2.4492935982947064e-16,267.9,1.292953667953668,207.2,0,0.971,1.14,buttons
199.23,250.4,19.0,-0.5000000000000004,-0.8660254037844384,305.9,1.4096774193548387,217.0,0,0.6068,1.31,trims
105.51,90.5,22.0,-1.0,1.2246467991473532e-16,106.0,0.8346456692913385,127.0,0,0.7914,1.46,thread
30.32,35.1,23.0,-0.4999999999999998,0.8660254037844387,186.5,2.568870523415978,72.6,0,0.9091,5.28,trims
104.26,105.9,12.0,-0.5000000000000004,-0.8660254037844384,164.6,1.9184149184149184,85.8,0,0.712,3.11,zippers
73.01,42.1,19.0,6.123233995736766e-17,1.0,81.2,0.6585563665855637,123.3,0,0.899,1.54,fabric
185.75,140.6,20.0,-0.5000000000000004,-0.8660254037844384,178.1,0.9152106885919835,194.6,0,0.7491,3.52,packaging
57.33,89.8,10.0,0.8660254037844387,0.49999999999999994,303.7,2.5287260616153207,120.1,0,0.7952,2.31,zippers
66.2,67.3,26.0,-1.0,1.2246467991473532e-16,126.3,1.215591915303176,103.9,0,0.815,2.96,trims
38.97,58.8,16.0,0.8660254037844384,-0.5000000000000004,9.2,0.10586881472957421,86.9,1,0.836,9.97,trims
168.84,208.5,15.0,0.5000000000000001,0.8660254037844386,360.6,1.7633251833740833,204.5,0,0.8189,3.28,zippers
125.23,98.1,14.0,0.8660254037844387,0.49999999999999994,380.5,2.4021464646464645,158.4,0,0.8784,2.16,trims
100.92,132.4,16.0,-0.8660254037844386,-0.5000000000000001,120.5,0.5259711916193802,229.1,1,0.99,6.07,packaging
121.16,176.4,18.0,0.5000000000000001,-0.8660254037844386,120.3,0.8400837988826816,143.2,1,0.861,6.39,buttons
131.71,114.7,25.0,1.0,-2.4492935982947064e-16,139.7,0.8375299760191846,166.8,0,0.8362,1.92,trims
117.36,113.2,17.0,-1.0,1.2246467991473532e-16,224.0,1.3878562577447335,161.4,0,0.8288,2.93,dye_chemicals
87.81,127.0,19.0,0.5000000000000001,0.8660254037844386,187.0,1.1709455228553538,159.7,0,0.6739,1.34,dye_chemicals
119.09,110.3,16.0,0.8660254037844384,-0.5000000000000004,0.0,0.0,116.6,1,0.8834,1.07,buttons
184.6,173.7,14.0,-0.4999999999999998,0.8660254037844387,264.3,1.0640096618357489,248.4,0,0.8313,8.44,thread
68.47,139.8,31.0,0.5000000000000001,0.8660254037844386,112.4,0.4397496087636933,255.6,1,0.8323,6.2,packaging
101.45,109.2,13.0,-0.5000000000000004,-0.8660254037844384,117.0,0.9551020408163265,122.5,0,0.7621,0.6,trims
145.09,111.1,16.0,-1.0,1.2246467991473532e-16,195.5,3.098256735340729,63.1,0,0.857,4.28,trims
108.39,156.9,16.0,-0.8660254037844387,0.49999999999999994,71.7,0.26516272189349116,270.4,1,0.99,4.02,buttons
241.94,199.6,4.0,0.5000000000000001,-0.8660254037844386,284.7,1.3023787740164685,218.6,0,0.8640000000000001,7.14,packaging
128.69,202.6,13.0,1.0,-2.4492935982947064e-16,199.6,1.3227302849569251,150.9,0,0.9035,1.75,fabric
91.5,91.0,10.0,0.5000000000000001,0.8660254037844386,33.1,0.21862615587846765,151.4,0,0.9529,0.87,zippers
189.78,156.4,31.0,0.5000000000000001,-0.8660254037844386,413.7,2.3034521158129175,179.6,0,0.99,1.63,thread
144.65,157.8,12.0,0.8660254037844387,0.49999999999999994,536.1,2.437926330150068,219.9,0,0.5827,2.13,zippers
83.39,84.0,14.0,6.123233995736766e-17,1.0,351.6,2.7816455696202533,126.4,0,0.892,2.22,buttons
331.7,257.1,23.0,-1.8369701987210297e-16,-1.0,314.4,0.969173859432799,324.4,0,0.894,1.82,buttons
